Campaign,Div,Measurement,Month,Month,Rev_YTD,Rev,Rev_2023,Rev_2024,Flagging_Campaign,Source,RFS_Date,Created_Date,Last_Stage_Change_Date,Opportunity_ID,SF_Opportunity_Id,Campaign_Name,Opportunity_Name,CA_Number,Account_Name,Sub_Line_of_Business,Owner_Group,Opportunity_Owner:_Division,Product_Offer,Opportunity_Owner,Stage,Opportunity_Quantity,Estimated_Contract_Period_(in_Months),Total_Contract_Value_(converted),Total_OTC_(converted),Total_MRC_(converted),New_Group,Segment,div
BOSQU,EAST,FAB,1,jan,700000,700000,700000,0,No,All Pipelines SOM,1/13/2023,1/10/2023,1/13/2023,0065g00000UrX4W,0065g00000UrX4WAAV,Q4 2022-BOSQU 2.1,MOBILE - EKSPEKTASI SUKSES BERSAMA JAN23,MTX10601255,EKSPEKTASI SUKSES BERSAMA,"BuildingService,Architect&Eng.",REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Prime Biz-70,75228779 DYAH EMI PUJAYANTIE,Cash,10,1,700000,0,700000,REA,,EAST REGIONAL
BOSQU,SCM,FAB,1,jan,45660198,45660198,45659998,0,No,All Pipelines SOM,2/20/2023,1/27/2023,1/27/2023,0065g00000Usvzk,0065g00000UsvzkAAB,Q4 2022-BOSQU 2.1,Kokas - Bundling Mobile Phone,,ELITE PRIMA HUTAMA,Property Developer,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-100,0261220004 (ANNISA KIRANASARI),Complete,2,0,45659998,45659998,200,NEA,,FINANCIAL & RETAIL BUSINESS
BOSQU,SCM,FAB,1,jan,89580072,89580072,92880072,3600000,No,All Pipelines SOM,1/27/2023,1/26/2023,1/27/2023,0065g00000UsuMc,0065g00000UsuMcAAJ,Q4 2022-BOSQU 2.1,BUNDLING IPHONE 14 PRO MAX 256GB_3 UNIT_JAN 2023,MTX01823268,ETIHAD AIRWAYS,Other Transport Support Servic,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Prime Biz-100,95208373 (ALURA STACIA KANDOU),Cash,3,24,96480072,89280072,300000,NEA,TRANSPORTATION,SUPPLY CHAIN & SERVICES
BOSQU,SCM,FAB,1,jan,2000000,2000000,24000000,0,No,All Pipelines SOM,1/17/2023,1/13/2023,1/17/2023,0065g00000UrfwK,0065g00000UrfwKAAR,Q4 2022-BOSQU 2.1,EUPFIN ELEKTRONIK INDONESIA - JAN 2023,MTX08652704,EUPFIN ELEKTRONIK INDONESIA,Trading Wholesaler,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,PRIME Biz 100K,"0257210035 (HERLIKA AGRIN SITUMORANG, S.I.KOM.)",Cash,200,12,24000000,0,2000000,NEA,Supply chain & manufacturing,SUPPLY CHAIN & SERVICES
BOSQU,WEST,FAB,1,jan,1500000,1500000,1500000,0,No,All Pipelines SOM,1/19/2023,1/16/2023,1/19/2023,0065g00000UrmX7,0065g00000UrmX7AAJ,Q4 2022-BOSQU 2.1,PRIMEBIZ 70K,MTX10606680,FREEBOX TEKNOLOGI INDONESIA,E-commerce,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Prime Biz-70,77229112 DENI KRISTIAWAN,Cash,1,1,1500000,0,1500000,REA,,JABODETABEK
BOSQU,SCM,FAB,1,jan,3621504,3621504,4611504,0,No,All Pipelines SOM,1/25/2023,1/19/2023,1/25/2023,0065g00000UsZxi,0065g00000UsZxiAAF,Q4 2022-BOSQU 2.1,MOBILE BUNDLING G4S QQ PWC,MTX07481169,G4S SECURITY SERVICES. PT,Venture Capital,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Pro Freedom Apps 10GB,95208373 (ALURA STACIA KANDOU),Cash,1,12,4611504,3531504,90000,NEA,Financial,SUPPLY CHAIN & SERVICES
BOSQU,WEST,FAB,1,jan,200000,200000,2400000,0,No,All Pipelines SOM,1/13/2023,1/12/2023,1/13/2023,0065g00000UrbZj,0065g00000UrbZjAAJ,Q4 2022-BOSQU 2.1,PT GHEMM INDONESIA_110123,MTX07734948,GHEMM INDONESIA,Services Research and Dev,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-100,82146847 (AGUS MEILAN),Cash,2,12,2400000,0,200000,REA,,WEST REGIONAL
BOSQU,WEST,FAB,1,jan,200000,200000,2400000,0,No,All Pipelines SOM,1/19/2023,1/18/2023,1/19/2023,0065g00000UsXNb,0065g00000UsXNbAAN,Q4 2022-BOSQU 2.1,PT GHEMM INDONESIA_180123,MTX07734948,GHEMM INDONESIA,Services Research and Dev,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-100,82146847 (AGUS MEILAN),Cash,2,12,2400000,0,200000,REA,,WEST REGIONAL
BOSQU,#N/A,FAB,1,jan,450000,450000,5400000,0,No,All Pipelines SOM,1/20/2023,1/17/2023,1/20/2023,0065g00000UrqJw,0065g00000UrqJwAAJ,Q4 2022-BOSQU 2.1,REQUEST 20 KARTU POSTPAID FREEDOM APSS 45K (BOSQU),MTX09591078,GLOBAL JET ECOMMERCE,Trading Wholesaler,B2B SMB,SMB BUSINESS & OPERATION,Pro Freedom Apps 5GB,82208385 (RONGGAT GALUNGGUNG),Cash,10,12,5400000,0,450000,SMB,SMB,SMB BUSINESS & OPERATION
BOSQU,#N/A,FAB,1,jan,450000,450000,5400000,0,No,All Pipelines SOM,1/18/2023,1/18/2023,1/18/2023,0065g00000Ursmg,0065g00000UrsmgAAB,Q4 2022-BOSQU 2.1,10 aktivasi sim card,MTX09591078,GLOBAL JET ECOMMERCE,Trading Wholesaler,B2B SMB,SMB BUSINESS & OPERATION,Pro Freedom Apps 5GB,82208385 (RONGGAT GALUNGGUNG),Complete,10,12,5400000,0,450000,SMB,SMB,SMB BUSINESS & OPERATION
BOSQU,WEST,FAB,1,jan,98723296,98723296,98723296,0,No,All Pipelines SOM,1/25/2023,1/25/2023,1/25/2023,0065g00000Usq7a,0065g00000Usq7aAAB,Q4 2022-BOSQU 2.1,Bundling device 2 Unit Iphone 14 pro 256,,GLOBAL MANDIRI SINERGITAMA,Other manufacturing,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Prime Biz-100,80025274 (SAFITRI),Complete,2,1,98723296,98323296,400000,REA,,JABODETABEK
BOSQU,SCM,FAB,1,jan,546000,546000,6552000,0,No,All Pipelines SOM,1/30/2023,1/13/2023,1/30/2023,0065g00000Urf48,0065g00000Urf48AAB,Q4 2022-BOSQU 2.1,GLOBAL TREND 2 NOMOR,MTX10604262,GLOBAL TREND,Large Scale Retailers,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Pro Freedom Apps 10GB,0257220025 (DIAN NITAMI),Cash,2,12,6552000,0,546000,NEA,,FINANCIAL & RETAIL BUSINESS
BOSQU,SCM,LOST,1,jan,1774264000,1774264000,1785264000,0,No,All Pipelines SOM,1/27/2023,1/27/2023,1/27/2023,0065g00000UsvL0,0065g00000UsvL0AAJ,Q4 2022-BOSQU 2.1,bundling mobile,MTX10604262,GLOBAL TREND,Large Scale Retailers,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-100,0257220025 (DIAN NITAMI),Closed Lost,10,12,1785264000,1773264000,1000000,NEA,,FINANCIAL & RETAIL BUSINESS
BOSQU,SCM,FAB,1,jan,99027000,99027000,108927000,0,No,All Pipelines SOM,1/31/2023,1/31/2023,1/31/2023,0065g00000Ut89O,0065g00000Ut89OAAR,Q4 2022-BOSQU 2.1,Bundling device,MTX10604262,GLOBAL TREND,Large Scale Retailers,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-100,0257220025 (DIAN NITAMI),Complete,9,12,108927000,98127000,900000,NEA,,FINANCIAL & RETAIL BUSINESS
BOSQU,SCM,FAB,1,jan,5000000,5000000,60000000,60000000,No,All Pipelines SOM,1/10/2023,1/10/2023,1/10/2023,0065g00000UrUrK,0065g00000UrUrKAAV,Q4 2022-BOSQU 2.1,PT HPU Penambahan 50 Nomer SIte DMI Tahap 5,MTX10410799,HARMONI PANCA UTAMA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Prime Biz-100,2622200030 (LUCKY MEIFANY FERBA),Complete,50,24,120000000,0,5000000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,6900000,6900000,82800000,82800000,No,All Pipelines SOM,1/10/2023,1/10/2023,1/10/2023,0065g00000UrV6z,0065g00000UrV6zAAF,Q4 2022-BOSQU 2.1,Penambahan 70 Nomor PT HPU Head Office,MTX10410799,HARMONI PANCA UTAMA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Prime Biz-100,2622200030 (LUCKY MEIFANY FERBA),Complete,69,24,165600000,0,6900000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,3900000,3900000,46800000,46800000,No,All Pipelines SOM,1/31/2023,1/31/2023,1/31/2023,0065g00000Ut7ep,0065g00000Ut7epAAB,Q4 2022-BOSQU 2.1,Penambahan 40subs site DAMAI PT HPU,MTX10410799,HARMONI PANCA UTAMA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Prime Biz-100,2622200030 (LUCKY MEIFANY FERBA),Complete,39,24,93600000,0,3900000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,70000,70000,840000,840000,No,All Pipelines SOM,1/10/2023,1/10/2023,1/10/2023,0065g00000UrV6z,0065g00000UrV6zAAF,Q4 2022-BOSQU 2.1,Penambahan 70 Nomor PT HPU Head Office,MTX10410799,HARMONI PANCA UTAMA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Prime Biz-70,2622200030 (LUCKY MEIFANY FERBA),Complete,1,24,1680000,0,70000,NEA,,RESOURCES & MANUFACTURING
BOSQU,WEST,FAB,1,jan,7000000,7000000,7000000,0,No,All Pipelines SOM,1/31/2023,1/31/2023,1/31/2023,0065g00000Ut8YE,0065g00000Ut8YEAAZ,Q4 2022-BOSQU 2.1,no,,HATIM JAYA MUDA,Other manufacturing,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-200,0102614821 (Miranti Careca),Complete,35,1,7000000,0,7000000,REA,,WEST REGIONAL
BOSQU,WEST,FAB,1,jan,7000000,7000000,7000000,0,No,All Pipelines SOM,1/31/2023,1/31/2023,1/31/2023,0065g00000Ut8ZH,0065g00000Ut8ZHAAZ,Q4 2022-BOSQU 2.1,HATIM JAYA MUDA CUG 45 JAN 2023,,HATIM JAYA MUDA,Other manufacturing,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-200,0102614821 (Miranti Careca),Complete,35,1,7000000,0,7000000,REA,,WEST REGIONAL
BOSQU,WEST,FAB,1,jan,135000,135000,1620000,0,No,All Pipelines SOM,1/30/2023,1/30/2023,1/30/2023,0065g00000Ut5MO,0065g00000Ut5MOAAZ,Q4 2022-BOSQU 2.1,PT HOBIN NAULI MULTIMEDIA,MTX10072068,HOBIN NAULI MULTIMEDIA,Other Technologies,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Pro Freedom Apps 5GB,79126435 (ADE IRMA FAUZIAH),Complete,3,12,1620000,0,135000,REA,,WEST REGIONAL
BOSQU,WEST,FAB,1,jan,500000000,500000000,500000000,0,No,All Pipelines SOM,1/27/2023,1/27/2023,1/27/2023,0065g00000UsvPr,0065g00000UsvPrAAJ,Q4 2022-BOSQU 2.1,Postpaid MIFI,MTX10515996,HONG KONG UCLOUDLINK NETWORK TECHNOLOGY LIMITED,Global Service Provider,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,PRIME Biz 100K,85228994 (NADYA MAYA SAVITRI),Complete,5000,1,500000000,0,500000000,REA,,JABODETABEK
BOSQU,EAST,FAB,1,jan,10100000,10100000,11200000,0,No,All Pipelines SOM,1/26/2023,1/26/2023,1/26/2023,0065g00000UssFb,0065g00000UssFbAAJ,Q4 2022-BOSQU 2.1,Hotel Ciputra-Bundl Device,,HOTEL CIPUTRA WORLD SURABAYA,Five-star hotel,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Prime Biz-100,0102614826 (Aeisha Azalia Neva),Complete,1,12,11200000,10000000,100000,REA,,EAST REGIONAL
BOSQU,WEST,FAB,1,jan,30000000,30000000,360000000,0,No,All Pipelines SOM,1/31/2023,1/31/2023,1/31/2023,0065g00000Ut8IL,0065g00000Ut8ILAAZ,Q4 2022-BOSQU 2.1,GSM Corporate 10 nomor,,INAGRO PANGAN LESTARI,Plantation (Veg/Fruits/Grain),REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Pro Freedom Apps 10GB,0102614829 (MARYAM DIPONOGORO),Complete,300,12,360000000,0,30000000,REA,,JABODETABEK
BOSQU,SCM,FAB,1,jan,135000,135000,1620000,0,No,All Pipelines SOM,1/10/2023,1/9/2023,1/10/2023,0065g00000UrSIX,0065g00000UrSIXAA3,Q4 2022-BOSQU 2.1,INDOMARCO ADI PRIMA_CAB MKS 23,MTX07786576,INDOMARCO ADI PRIMA,Trading Wholesaler,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Pro Freedom Apps 5GB,83136551 (RILLA AMELIA WIDIANINGATI),Cash,3,12,1620000,0,135000,NEA,Supply chain & manufacturing,SUPPLY CHAIN & SERVICES
BOSQU,SCM,FAB,1,jan,270000,270000,3240000,0,No,All Pipelines SOM,1/9/2023,1/9/2023,1/9/2023,0065g00000UrSNm,0065g00000UrSNmAAN,Q4 2022-BOSQU 2.1,INDOMARCO ADI PRIMA_BGR 23,MTX07786576,INDOMARCO ADI PRIMA,Trading Wholesaler,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Pro Freedom Apps 5GB,83136551 (RILLA AMELIA WIDIANINGATI),Complete,6,12,3240000,0,270000,NEA,Supply chain & manufacturing,SUPPLY CHAIN & SERVICES
BOSQU,0,NO,1,jan,1240000000,1240000000,1200000000,0,No,All Pipelines SOM,9/1/2023,1/30/2023,,0065g00000Ut5oS,0065g00000Ut5oSAAR,Q4 2022-BOSQU 2.1,SEA PUBLIC LTE - Qinfa-3,MTX10367289,INDONESIA CHINA MOBILE,Nonmetallic mineral products,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,Business Prime 100K,78015098 (DWI HARYATNO),Identify,1,,1200000000,1200000000,40000000,SEA,,STRATEGIC GROUP COMPANY ACCOUNT
BOSQU,0,FAB,1,jan,70000,70000,70000,0,No,All Pipelines SOM,1/12/2023,1/6/2023,1/12/2023,0065g00000UrHrS,0065g00000UrHrSAAV,Q4 2022-BOSQU 2.1,POC M2M JASPER 2 SIMCARDS,MTX10367289,INDONESIA CHINA MOBILE,Nonmetallic mineral products,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,Prime Biz-70,78015098 (DWI HARYATNO),Cash,1,1,70000,0,70000,SEA,,STRATEGIC GROUP COMPANY ACCOUNT
BOSQU,#N/A,FAB,1,jan,120000000,120000000,1440000000,1440000000,No,All Pipelines SOM,3/1/2023,1/25/2023,1/25/2023,0065g00000Usq3x,0065g00000Usq3xAAB,Q4 2022-BOSQU 2.1,Bundling Icon Plus PLN,MTX07602686,INDONESIA COMNETS PLUS PT,MIG-CAT2-2015,STRATEGIC ENTERPRISE ACCOUNT,PUBLIC SECTOR,Pro Freedom Apps 10GB,86167419 (SENDRO JATI LINANGKUNG),Complete,1,36,4320000000,0,120000000,SEA,Wholesale,PUBLIC SECTOR
BOSQU,#N/A,FAB,1,jan,250000000,250000000,3000000000,0,No,All Pipelines SOM,1/25/2023,1/25/2023,1/25/2023,0065g00000Usq5A,0065g00000Usq5AAAR,Q4 2022-BOSQU 2.1,MODEM AMR Icon,MTX07602686,INDONESIA COMNETS PLUS PT,MIG-CAT2-2015,STRATEGIC ENTERPRISE ACCOUNT,PUBLIC SECTOR,Pro Freedom Apps 10GB,86167419 (SENDRO JATI LINANGKUNG),Complete,1,12,3000000000,0,250000000,SEA,Wholesale,PUBLIC SECTOR
BOSQU,SCM,NO,1,jan,180450000,180450000,185400000,0,No,All Pipelines SOM,2/8/2023,1/27/2023,,0065g00000Usury,0065g00000UsuryAAB,Q4 2022-BOSQU 2.1,Bundling device _ VODA Steel,MTX08408717,INDONESIA VODA STEEL,Basic metal industry,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,0526108807 MULIYA FATMA SARI,Identify,10,12,185400000,180000000,450000,NEA,SMB,RESOURCES & MANUFACTURING
BOSQU,#N/A,FAB,1,jan,123530000,123530000,123530000,0,No,All Pipelines SOM,1/16/2023,1/12/2023,1/16/2023,0065g00000UrdKV,0065g00000UrdKVAAZ,Q4 2022-BOSQU 2.1,PO BUNDLING CASH JANUARI 2023,MTX10401304,IRA WIRA UTAMA,Other Technologies,B2B SMB,SMB BUSINESS & OPERATION,Pro Freedom Apps 5GB,85146894 (ANGGI SUSANTO),Cash,10,1,123530000,123075000,455000,SMB,,SMB BUSINESS & OPERATION
BOSQU,SCM,FAB,1,jan,162000000,162000000,184000000,24000000,No,All Pipelines SOM,1/12/2023,1/10/2023,1/12/2023,0065g00000UrUUz,0065g00000UrUUzAAN,Q4 2022-BOSQU 2.1,JANUARI 2023 PT JAYAWIRA JERINDO,MTX09246070,JAYA WIRA JERINDO,Trading Wholesaler,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,PRIME Biz 100K,0410261401 (AHMAD ZAKKY FUADY),Cash,20,24,208000000,160000000,2000000,NEA,Supply chain & manufacturing,RESOURCES & MANUFACTURING
BOSQU,WEST,FAB,1,jan,5000000,5000000,60000000,0,No,All Pipelines SOM,1/16/2023,1/16/2023,1/16/2023,0065g00000Urlhi,0065g00000UrlhiAAB,Q4 2022-BOSQU 2.1,TM_PT. Juara Raga Adidaya,,JUARA RAGA ADIDAYA,Agents/Distributors,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Prime Biz-100,6160138282 (NURUL DWI ANINDHITA),Complete,50,12,60000000,0,5000000,REA,,JABODETABEK
BOSQU,WEST,FAB,1,jan,5000000,5000000,60000000,0,No,All Pipelines SOM,1/16/2023,1/16/2023,1/16/2023,0065g00000Urleo,0065g00000UrleoAAB,Q4 2022-BOSQU 2.1,PT JUARA JAN 2023,,JUARA RAGA ADIDAYA,Agents/Distributors,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,PRIME Biz 100K,6160138282 (NURUL DWI ANINDHITA),Complete,50,12,60000000,0,5000000,REA,,JABODETABEK
BOSQU,#N/A,LOST,1,jan,16000000,16000000,38000000,0,No,All Pipelines SOM,1/20/2023,1/18/2023,1/20/2023,0065g00000UsY5Z,0065g00000UsY5ZAAV,Q4 2022-BOSQU 2.1,MODEM TP LINK MR100,MTX10606751,KALIMANTAN JASA TRANSPORTASI,Agency and Bureau,B2B SMB,SMB BUSINESS & OPERATION,PRIME Biz 100K,81229419 (MUHAMMAD BADRUZZAMAN),Closed Lost,1,12,38000000,14000000,2000000,SMB,,SMB BUSINESS & OPERATION
BOSQU,EAST,FAB,1,jan,100000,100000,1200000,0,No,All Pipelines SOM,1/25/2023,1/20/2023,1/25/2023,0065g00000UscRm,0065g00000UscRmAAJ,Q4 2022-BOSQU 2.1,PRIME 100,MTX10611208,KANTOR PELAYANAN PAJAK MADYA SEMARANG DITJEN PAJAK KEMENTERIAN KEUANGAN,Local Government,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Business Prime 100K,85229114 ERRA YUNIASTUTI,Cash,1,12,1200000,0,100000,REA,,EAST REGIONAL
BOSQU,SCM,FAB,1,jan,300003,300003,3600003,0,No,All Pipelines SOM,1/4/2023,1/3/2023,1/4/2023,0065g00000Ur0MQ,0065g00000Ur0MQAAZ,Q4 2022-BOSQU 2.1,MOBILE POSTPAID PRIME,MTX07596819,KIE INDONESIA PT,Services Research and Dev,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,PRIME Biz 100K,80229116 (NASOKHI IKHSAN),Cash,3,12,3600003,3,300000,NEA,,FINANCIAL & RETAIL BUSINESS
BOSQU,WEST,FAB,1,jan,50450000,50450000,55400000,0,No,All Pipelines SOM,1/31/2023,1/31/2023,1/31/2023,0065g00000Ut8Xa,0065g00000Ut8XaAAJ,Q4 2022-BOSQU 2.1,BUNDLING HANDPHONE KOPERASI JASA MEKAR  SEJAHTERA,MTX10613792,KOPERASI JASA MEKAR DIGITAL SEJAHTERA,Forestry,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Pro Freedom Apps 5GB,0257220033 GISTA ARYANTI PUTRI,Complete,1,12,55400000,50000000,450000,REA,,WEST REGIONAL
BOSQU,WEST,FAB,1,jan,100000,100000,1200000,0,No,All Pipelines SOM,1/16/2023,1/16/2023,1/16/2023,0065g00000UrmgJ,0065g00000UrmgJAAR,Q4 2022-BOSQU 2.1,MOBILE 1 CHANGE PACKAGE - MDS COOPERATIVES,MTX10613792,KOPERASI JASA MEKAR DIGITAL SEJAHTERA,Forestry,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-100,0257220033 GISTA ARYANTI PUTRI,Complete,1,12,1200000,0,100000,REA,,WEST REGIONAL
BOSQU,WEST,FAB,1,jan,77700000,77700000,107400000,0,No,All Pipelines SOM,1/10/2023,1/9/2023,1/10/2023,0065g00000UrSPE,0065g00000UrSPEAA3,Q4 2022-BOSQU 2.1,PT LAKU6 ONLINE INDONESIA 9JAN2023,MTX08022814,LAKU6 ONLINE INDONESIA,Trading Wholesaler,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Pro Freedom Apps 10GB,93208382 (ANGGUN YASNIASARI),Cash,30,12,107400000,75000000,2700000,REA,Supply chain & manufacturing,JABODETABEK
BOSQU,SCM,FAB,1,jan,8400000,8400000,100800000,0,No,All Pipelines SOM,1/3/2023,1/2/2023,1/3/2023,0065g00000UqyIb,0065g00000UqyIbAAJ,Q4 2022-BOSQU 2.1,ADD 48 NOMOR,MTX10521423,LAMUDI CLASSIFIEDS INDONESIA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,88198133 (JUJUR SITOMPUL),Cash,48,12,100800000,0,8400000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,4375000,4375000,52500000,0,No,All Pipelines SOM,1/6/2023,1/5/2023,1/6/2023,0065g00000UrB1E,0065g00000UrB1EAAV,Q4 2022-BOSQU 2.1,ADD 25 NUMBER,MTX10521423,LAMUDI CLASSIFIEDS INDONESIA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,88198133 (JUJUR SITOMPUL),Cash,25,12,52500000,0,4375000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,3675000,3675000,44100000,0,No,All Pipelines SOM,1/12/2023,1/10/2023,1/12/2023,0065g00000UrWQ7,0065g00000UrWQ7AAN,Q4 2022-BOSQU 2.1,ADD NUMBER 21 NOMOR,MTX10521423,LAMUDI CLASSIFIEDS INDONESIA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,88198133 (JUJUR SITOMPUL),Cash,21,12,44100000,0,3675000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,6475000,6475000,77700000,0,No,All Pipelines SOM,1/17/2023,1/16/2023,1/17/2023,0065g00000Urlrs,0065g00000UrlrsAAB,Q4 2022-BOSQU 2.1,35 NOMOR LAMUDI,MTX10521423,LAMUDI CLASSIFIEDS INDONESIA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,88198133 (JUJUR SITOMPUL),Cash,37,12,77700000,0,6475000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,2975000,2975000,35700000,0,No,All Pipelines SOM,1/20/2023,1/19/2023,1/20/2023,0065g00000Usb1A,0065g00000Usb1AAAR,Q4 2022-BOSQU 2.1,17 NOMOR LAMUDI,MTX10521423,LAMUDI CLASSIFIEDS INDONESIA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,88198133 (JUJUR SITOMPUL),Cash,17,12,35700000,0,2975000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,4025000,4025000,48300000,0,No,All Pipelines SOM,1/26/2023,1/26/2023,1/26/2023,0065g00000UssVe,0065g00000UssVeAAJ,Q4 2022-BOSQU 2.1,23 NOMOR BATCH 21,MTX10521423,LAMUDI CLASSIFIEDS INDONESIA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,88198133 (JUJUR SITOMPUL),Cash,23,12,48300000,0,4025000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,175000,175000,2100000,0,No,All Pipelines SOM,1/27/2023,1/27/2023,1/27/2023,0065g00000Usw9a,0065g00000Usw9aAAB,Q4 2022-BOSQU 2.1,1 nomor ceo,MTX10521423,LAMUDI CLASSIFIEDS INDONESIA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,88198133 (JUJUR SITOMPUL),Complete,1,12,2100000,0,175000,NEA,,RESOURCES & MANUFACTURING
BOSQU,SCM,FAB,1,jan,51000000,51000000,62000000,0,No,All Pipelines SOM,1/23/2023,1/23/2023,1/23/2023,0065g00000UsjXT,0065g00000UsjXTAAZ,Q4 2022-BOSQU 2.1,Lima Tekno Indonesia B0123,MTX03337023,LIMA TEKNO INDONESIA PT.,Other manufacturing,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Prime Biz-200,0261220003 (ASEP WILDAN YUSUP),Complete,5,12,62000000,50000000,1000000,NEA,SMB,SUPPLY CHAIN & SERVICES
BOSQU,EAST,FAB,1,jan,63700000,63700000,78000000,0,No,All Pipelines SOM,1/11/2023,1/11/2023,1/26/2023,0065g00000UraNP,0065g00000UraNPAAZ,Q4 2022-BOSQU 2.1,Madani Bhakti - MPLS - Site Limboto,,MADANI BHAKTI,Internet Service Provider(ISP),REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Pro Freedom Apps 10GB,84198077 (JUAN AUDYA SENGKEY),Complete,13,12,78000000,62400000,1300000,REA,,EAST REGIONAL
BOSQU,EAST,FAB,1,jan,45000,45000,540000,0,No,All Pipelines SOM,1/20/2023,1/19/2023,1/20/2023,0065g00000UsZhV,0065g00000UsZhVAAV,Q4 2022-BOSQU 2.1,FREEDOM  45K NYAPII    1 191012023,MTX10052042,MAKAN NYAPII INDONESIA,Five-star hotel,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Pro Freedom Apps 5GB,71942203 (KUN RIYANTO),Cash,1,12,540000,0,45000,REA,SMB,EAST REGIONAL
